Abbott NC TREK 3.0 mm x 15 mm/RX (70826G1913745);08717648151873;70826G1;2020-07-31;-1
Abbott NC TREK 3.0 mm x 15 mm/RX (71110G1914036);08717648151873;71110G1;2020-10-31;0
Abbott NC TREK 3.0 mm x 15 mm/RX (80115G1913056);08717648151873;80115G1;2020-12-31;1
Abbott NC TREK 3.0 mm x 15 mm/RX (80115G2913433);08717648151873;80115G2;2020-12-31;0
Abbott NC TREK 3.0 mm x 15 mm/RX (80129G1913320);08717648151873;80129G1;2020-12-31;0
Abbott NC TREK 3.0 mm x 15 mm/RX (80323G1913022);08717648151873;80323G1;2021-02-28;1
Abbott NC TREK 3.0 mm x 20 mm/RX (61116G1);08717648151880;61116G1;2019-10-31;1
Abbott NC TREK 3.0 mm x 20 mm/RX (61206G1913646);08717648151880;61206G1;2019-11-30;0
Abbott NC TREK 3.0 mm x 20 mm/RX (70606G1913413);08717648151880;70606G1;2020-05-31;0
Abbott NC TREK 3.0 mm x 20 mm/RX (70821G1913079);08717648151880;70821G1;2020-07-31;0
Abbott NC TREK 3.0 mm x 20 mm/RX (71020G1913126);08717648151880;71020G1;2020-09-30;0
Abbott NC TREK 3.0 mm x 20 mm/RX (71023G1913316);08717648151880;71023G1;2020-09-30;0
Abbott NC TREK 3.0 mm x 20 mm/RX (80122G1913024);08717648151880;80122G1;2020-12-31;0
Abbott NC TREK 3.0 mm x 20 mm/RX (80212G2913142);08717648151880;80212G2;2021-01-31;1
Abbott NC TREK 3.0 mm x 25 mm/RX (70606G1914150);08717648151897;70606G1;2020-05-31;1
Abbott NC TREK 3.0 mm x 8 mm/RX (70103G1913234);08717648151859;70103G1;2019-12-31;0
Abbott NC TREK 3.0 mm x 8 mm/RX (70120G1914205);08717648151859;70120G1;2019-12-31;0
Abbott NC TREK 3.0 mm x 8 mm/RX (70822G1914929);08717648151859;70822G1;2020-07-31;1
Abbott NC TREK 3.0 mm x 8 mm/RX (71201G1913971);08717648151859;71201G1;2020-11-30;1
Abbott NC TREK 3.0 mm x 8 mm/RX (71218G1913542);08717648151859;71218G1;2020-11-30;2
Abbott NC TREK 3.5 mm x 12 mm/RX (61107G1);08717648151972;61107G1;2019-10-31;1
Abbott NC TREK 3.5 mm x 12 mm/RX (70216G2914588);08717648151972;70216G2;2020-01-31;0
Abbott NC TREK 3.5 mm x 12 mm/RX (70531G1913665);08717648151972;70531G1;2020-04-30;0
Abbott NC TREK 3.5 mm x 12 mm/RX (70726G1913692);08717648151972;70726G1;2020-06-30;0
Abbott NC TREK 3.5 mm x 12 mm/RX (80109G2913169);08717648151972;80109G2;2020-12-31;0
