"Juturna-vq PTA balloon catheter 0.035""";3.5 mm x 100 mm, shaft 120cm;12PVQ035100APO;04051649123601;60;85;;12PVQ035100APO;04051649123601
"Juturna-vq PTA balloon catheter 0.035""";3.5 mm x 120 mm, shaft 120cm;12PVQ035120APO;04051649123724;60;85;;12PVQ035120APO;04051649123724
"Juturna-vq PTA balloon catheter 0.035""";3.5 mm x 150 mm, shaft 120cm;12PVQ035150APO;04051649123847;60;85;;12PVQ035150APO;04051649123847
"Juturna-vq PTA balloon catheter 0.035""";3.5 mm x 200 mm, shaft 120cm;12PVQ035200APO;04051649124080;60;85;;12PVQ035200APO;04051649124080
"Juturna-vq PTA balloon catheter 0.035""";3.5 mm x 220 mm, shaft 120cm;12PVQ035220APO;04051649154759;60;85;;12PVQ035220APO;04051649154759
"Juturna-vq PTA balloon catheter 0.035""";3.5 mm x 280 mm, shaft 120cm;12PVQ035280APO;04051649124325;60;85;;12PVQ035280APO;04051649124325
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 10 mm, shaft 120cm;12PVQ040010APO;04051649122772;60;85;;12PVQ040010APO;04051649122772
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 15 mm, shaft 120cm;12PVQ040015APO;04051649122895;60;85;;12PVQ040015APO;04051649122895
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 20 mm, shaft 120cm;12PVQ040020APO;04051649123014;60;85;;12PVQ040020APO;04051649123014
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 30 mm, shaft 120cm;12PVQ040030APO;04051649123137;60;85;;12PVQ040030APO;04051649123137
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 40 mm, shaft 120cm;12PVQ040040APO;04051649123250;60;85;;12PVQ040040APO;04051649123250
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 60 mm, shaft 120cm;12PVQ040060APO;04051649123373;60;85;;12PVQ040060APO;04051649123373
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 80 mm, shaft 120cm;12PVQ040080APO;04051649123496;60;85;;12PVQ040080APO;04051649123496
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 100 mm, shaft 120cm;12PVQ040100APO;04051649123618;60;85;;12PVQ040100APO;04051649123618
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 120 mm, shaft 120cm;12PVQ040120APO;04051649123731;60;85;;12PVQ040120APO;04051649123731
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 150 mm, shaft 120cm;12PVQ040150APO;04051649123854;60;85;;12PVQ040150APO;04051649123854
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 200 mm, shaft 120cm;12PVQ040200APO;04051649124097;60;85;;12PVQ040200APO;04051649124097
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 220 mm, shaft 120cm;12PVQ040220APO;04051649154766;60;85;;12PVQ040220APO;04051649154766
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 280 mm, shaft 120cm;12PVQ040280APO;04051649124332;60;85;;12PVQ040280APO;04051649124332
"Juturna-vq PTA balloon catheter 0.035""";4.5 mm x 10 mm, shaft 120cm;12PVQ045010APO;04051649122789;60;85;;12PVQ045010APO;04051649122789
"Juturna-vq PTA balloon catheter 0.035""";4.5 mm x 15 mm, shaft 120cm;12PVQ045015APO;04051649122901;60;85;;12PVQ045015APO;04051649122901
"Juturna-vq PTA balloon catheter 0.035""";4.5 mm x 20 mm, shaft 120cm;12PVQ045020APO;04051649123021;60;85;;12PVQ045020APO;04051649123021
"Juturna-vq PTA balloon catheter 0.035""";4.5 mm x 30 mm, shaft 120cm;12PVQ045030APO;04051649123144;60;85;;12PVQ045030APO;04051649123144
"Juturna-vq PTA balloon catheter 0.035""";4.5 mm x 40 mm, shaft 120cm;12PVQ045040APO;04051649123267;60;85;;12PVQ045040APO;04051649123267
"Juturna-vq PTA balloon catheter 0.035""";4.5 mm x 60 mm, shaft 120cm;12PVQ045060APO;04051649123380;60;85;;12PVQ045060APO;04051649123380
"Juturna-vq PTA balloon catheter 0.035""";4.5 mm x 80 mm, shaft 120cm;12PVQ045080APO;04051649123502;60;85;;12PVQ045080APO;04051649123502
"Juturna-vq PTA balloon catheter 0.035""";4.5 mm x 100 mm, shaft 120cm;12PVQ045100APO;04051649123625;60;85;;12PVQ045100APO;04051649123625
"Juturna-vq PTA balloon catheter 0.035""";4.5 mm x 120 mm, shaft 120cm;12PVQ045120APO;04051649123748;60;85;;12PVQ045120APO;04051649123748
"Juturna-vq PTA balloon catheter 0.035""";4.5 mm x 150 mm, shaft 120cm;12PVQ045150APO;04051649123861;60;85;;12PVQ045150APO;04051649123861
"Juturna-vq PTA balloon catheter 0.035""";4.5 mm x 200 mm, shaft 120cm;12PVQ045200APO;04051649124103;60;85;;12PVQ045200APO;04051649124103
"Juturna-vq PTA balloon catheter 0.035""";4.5 mm x 220 mm, shaft 120cm;12PVQ045220APO;04051649154773;60;85;;12PVQ045220APO;04051649154773
"Juturna-vq PTA balloon catheter 0.035""";4.5 mm x 280 mm, shaft 120cm;12PVQ045280APO;04051649124349;60;85;;12PVQ045280APO;04051649124349
"Juturna-vq PTA balloon catheter 0.035""";5 mm x 10 mm, shaft 120cm;12PVQ050010APO;04051649122796;60;85;;12PVQ050010APO;04051649122796
"Juturna-vq PTA balloon catheter 0.035""";5 mm x 15 mm, shaft 120cm;12PVQ050015APO;04051649122918;60;85;;12PVQ050015APO;04051649122918
"Juturna-vq PTA balloon catheter 0.035""";5 mm x 20 mm, shaft 120cm;12PVQ050020APO;04051649123038;60;85;;12PVQ050020APO;04051649123038
"Juturna-vq PTA balloon catheter 0.035""";5 mm x 30 mm, shaft 120cm;12PVQ050030APO;04051649123151;60;85;;12PVQ050030APO;04051649123151
"Juturna-vq PTA balloon catheter 0.035""";5 mm x 40 mm, shaft 120cm;12PVQ050040APO;04051649123274;60;85;;12PVQ050040APO;04051649123274
"Juturna-vq PTA balloon catheter 0.035""";5 mm x 60 mm, shaft 120cm;12PVQ050060APO;04051649123397;60;85;;12PVQ050060APO;04051649123397
"Juturna-vq PTA balloon catheter 0.035""";5 mm x 80 mm, shaft 120cm;12PVQ050080APO;04051649123519;60;85;;12PVQ050080APO;04051649123519
"Juturna-vq PTA balloon catheter 0.035""";5 mm x 100 mm, shaft 120cm;12PVQ050100APO;04051649123632;60;85;;12PVQ050100APO;04051649123632
"Juturna-vq PTA balloon catheter 0.035""";5 mm x 120 mm, shaft 120cm;12PVQ050120APO;04051649123755;60;85;;12PVQ050120APO;04051649123755
"Juturna-vq PTA balloon catheter 0.035""";5 mm x 150 mm, shaft 120cm;12PVQ050150APO;04051649123878;60;85;;12PVQ050150APO;04051649123878
"Juturna-vq PTA balloon catheter 0.035""";5 mm x 200 mm, shaft 120cm;12PVQ050200APO;04051649124110;60;85;;12PVQ050200APO;04051649124110
"Juturna-vq PTA balloon catheter 0.035""";5 mm x 220 mm, shaft 120cm;12PVQ050220APO;04051649154780;60;85;;12PVQ050220APO;04051649154780
"Juturna-vq PTA balloon catheter 0.035""";5 mm x 280 mm, shaft 120cm;12PVQ050280APO;04051649124356;60;85;;12PVQ050280APO;04051649124356
"Juturna-vq PTA balloon catheter 0.035""";5.5 mm x 10 mm, shaft 120cm;12PVQ055010APO;04051649122802;60;85;;12PVQ055010APO;04051649122802
"Juturna-vq PTA balloon catheter 0.035""";5.5 mm x 15 mm, shaft 120cm;12PVQ055015APO;04051649122925;60;85;;12PVQ055015APO;04051649122925
"Juturna-vq PTA balloon catheter 0.035""";5.5 mm x 20 mm, shaft 120cm;12PVQ055020APO;04051649123045;60;85;;12PVQ055020APO;04051649123045
"Juturna-vq PTA balloon catheter 0.035""";5.5 mm x 30 mm, shaft 120cm;12PVQ055030APO;04051649123168;60;85;;12PVQ055030APO;04051649123168
"Juturna-vq PTA balloon catheter 0.035""";5.5 mm x 40 mm, shaft 120cm;12PVQ055040APO;04051649123281;60;85;;12PVQ055040APO;04051649123281
"Juturna-vq PTA balloon catheter 0.035""";5.5 mm x 60 mm, shaft 120cm;12PVQ055060APO;04051649123403;60;85;;12PVQ055060APO;04051649123403
"Juturna-vq PTA balloon catheter 0.035""";5.5 mm x 80 mm, shaft 120cm;12PVQ055080APO;04051649123526;60;85;;12PVQ055080APO;04051649123526
"Juturna-vq PTA balloon catheter 0.035""";5.5 mm x 100 mm, shaft 120cm;12PVQ055100APO;04051649123649;60;85;;12PVQ055100APO;04051649123649
"Juturna-vq PTA balloon catheter 0.035""";5.5 mm x 120 mm, shaft 120cm;12PVQ055120APO;04051649123762;60;85;;12PVQ055120APO;04051649123762
"Juturna-vq PTA balloon catheter 0.035""";5.5 mm x 150 mm, shaft 120cm;12PVQ055150APO;04051649123885;60;85;;12PVQ055150APO;04051649123885
"Juturna-vq PTA balloon catheter 0.035""";5.5 mm x 200 mm, shaft 120cm;12PVQ055200APO;04051649124127;60;85;;12PVQ055200APO;04051649124127
"Juturna-vq PTA balloon catheter 0.035""";5.5 mm x 220 mm, shaft 120cm;12PVQ055220APO;04051649154797;60;85;;12PVQ055220APO;04051649154797
"Juturna-vq PTA balloon catheter 0.035""";5.5 mm x 280 mm, shaft 120cm;12PVQ055280APO;04051649124363;60;85;;12PVQ055280APO;04051649124363
"Juturna-vq PTA balloon catheter 0.035""";6 mm x 10 mm, shaft 120cm;12PVQ060010APO;04051649122819;60;85;;12PVQ060010APO;04051649122819
"Juturna-vq PTA balloon catheter 0.035""";6 mm x 15 mm, shaft 120cm;12PVQ060015APO;04051649122932;60;85;;12PVQ060015APO;04051649122932
"Juturna-vq PTA balloon catheter 0.035""";6 mm x 20 mm, shaft 120cm;12PVQ060020APO;04051649123052;60;85;;12PVQ060020APO;04051649123052
"Juturna-vq PTA balloon catheter 0.035""";6 mm x 30 mm, shaft 120cm;12PVQ060030APO;04051649123175;60;85;;12PVQ060030APO;04051649123175
"Juturna-vq PTA balloon catheter 0.035""";6 mm x 40 mm, shaft 120cm;12PVQ060040APO;04051649123298;60;85;;12PVQ060040APO;04051649123298
"Juturna-vq PTA balloon catheter 0.035""";6 mm x 60 mm, shaft 120cm;12PVQ060060APO;04051649123410;60;85;;12PVQ060060APO;04051649123410
"Juturna-vq PTA balloon catheter 0.035""";6 mm x 80 mm, shaft 120cm;12PVQ060080APO;04051649123533;60;85;;12PVQ060080APO;04051649123533
"Juturna-vq PTA balloon catheter 0.035""";6 mm x 100 mm, shaft 120cm;12PVQ060100APO;04051649123656;60;85;;12PVQ060100APO;04051649123656
"Juturna-vq PTA balloon catheter 0.035""";6 mm x 120 mm, shaft 120cm;12PVQ060120APO;04051649123779;60;85;;12PVQ060120APO;04051649123779
"Juturna-vq PTA balloon catheter 0.035""";6 mm x 150 mm, shaft 120cm;12PVQ060150APO;04051649123892;60;85;;12PVQ060150APO;04051649123892
"Juturna-vq PTA balloon catheter 0.035""";6 mm x 200 mm, shaft 120cm;12PVQ060200APO;04051649124134;60;85;;12PVQ060200APO;04051649124134
"Juturna-vq PTA balloon catheter 0.035""";6 mm x 220 mm, shaft 120cm;12PVQ060220APO;04051649154803;60;85;;12PVQ060220APO;04051649154803
"Juturna-vq PTA balloon catheter 0.035""";6 mm x 280 mm, shaft 120cm;12PVQ060280APO;04051649124370;60;85;;12PVQ060280APO;04051649124370
"Juturna-vq PTA balloon catheter 0.035""";7 mm x 10 mm, shaft 120cm;12PVQ070010APO;04051649122826;60;85;;12PVQ070010APO;04051649122826
"Juturna-vq PTA balloon catheter 0.035""";7 mm x 15 mm, shaft 120cm;12PVQ070015APO;04051649122949;60;85;;12PVQ070015APO;04051649122949
"Juturna-vq PTA balloon catheter 0.035""";7 mm x 20 mm, shaft 120cm;12PVQ070020APO;04051649123069;60;85;;12PVQ070020APO;04051649123069
"Juturna-vq PTA balloon catheter 0.035""";7 mm x 30 mm, shaft 120cm;12PVQ070030APO;04051649123182;60;85;;12PVQ070030APO;04051649123182
"Juturna-vq PTA balloon catheter 0.035""";7 mm x 40 mm, shaft 120cm;12PVQ070040APO;04051649123304;60;85;;12PVQ070040APO;04051649123304
"Juturna-vq PTA balloon catheter 0.035""";7 mm x 60 mm, shaft 120cm;12PVQ070060APO;04051649123427;60;85;;12PVQ070060APO;04051649123427
"Juturna-vq PTA balloon catheter 0.035""";7 mm x 80 mm, shaft 120cm;12PVQ070080APO;04051649123540;60;85;;12PVQ070080APO;04051649123540
"Juturna-vq PTA balloon catheter 0.035""";7 mm x 100 mm, shaft 120cm;12PVQ070100APO;04051649123663;60;85;;12PVQ070100APO;04051649123663
"Juturna-vq PTA balloon catheter 0.035""";7 mm x 120 mm, shaft 120cm;12PVQ070120APO;04051649123786;60;85;;12PVQ070120APO;04051649123786
"Juturna-vq PTA balloon catheter 0.035""";7 mm x 150 mm, shaft 120cm;12PVQ070150APO;04051649123908;60;85;;12PVQ070150APO;04051649123908
"Juturna-vq PTA balloon catheter 0.035""";7 mm x 200 mm, shaft 120cm;12PVQ070200APO;04051649124141;60;85;;12PVQ070200APO;04051649124141
"Juturna-vq PTA balloon catheter 0.035""";7 mm x 220 mm, shaft 120cm;12PVQ070220APO;04051649154810;60;85;;12PVQ070220APO;04051649154810
"Juturna-vq PTA balloon catheter 0.035""";7 mm x 280 mm, shaft 120cm;12PVQ070280APO;04051649124387;60;85;;12PVQ070280APO;04051649124387
"Juturna-vq PTA balloon catheter 0.035""";8 mm x 10 mm, shaft 120cm;12PVQ080010APO;04051649122833;60;85;;12PVQ080010APO;04051649122833
"Juturna-vq PTA balloon catheter 0.035""";8 mm x 15 mm, shaft 120cm;12PVQ080015APO;04051649122956;60;85;;12PVQ080015APO;04051649122956
"Juturna-vq PTA balloon catheter 0.035""";8 mm x 20 mm, shaft 120cm;12PVQ080020APO;04051649123076;60;85;;12PVQ080020APO;04051649123076
"Juturna-vq PTA balloon catheter 0.035""";8 mm x 30 mm, shaft 120cm;12PVQ080030APO;04051649123199;60;85;;12PVQ080030APO;04051649123199
"Juturna-vq PTA balloon catheter 0.035""";8 mm x 40 mm, shaft 120cm;12PVQ080040APO;04051649123311;60;85;;12PVQ080040APO;04051649123311
"Juturna-vq PTA balloon catheter 0.035""";8 mm x 60 mm, shaft 120cm;12PVQ080060APO;04051649123434;60;85;;12PVQ080060APO;04051649123434
"Juturna-vq PTA balloon catheter 0.035""";8 mm x 80 mm, shaft 120cm;12PVQ080080APO;04051649123557;60;85;;12PVQ080080APO;04051649123557
"Juturna-vq PTA balloon catheter 0.035""";8 mm x 100 mm, shaft 120cm;12PVQ080100APO;04051649123670;60;85;;12PVQ080100APO;04051649123670
"Juturna-vq PTA balloon catheter 0.035""";8 mm x 120 mm, shaft 120cm;12PVQ080120APO;04051649123793;60;85;;12PVQ080120APO;04051649123793
"Juturna-vq PTA balloon catheter 0.035""";8 mm x 150 mm, shaft 120cm;12PVQ080150APO;04051649123915;60;85;;12PVQ080150APO;04051649123915
"Juturna-vq PTA balloon catheter 0.035""";8 mm x 200 mm, shaft 120cm;12PVQ080200APO;04051649124158;60;85;;12PVQ080200APO;04051649124158
"Juturna-vq PTA balloon catheter 0.035""";8 mm x 220 mm, shaft 120cm;12PVQ080220APO;04051649154827;60;85;;12PVQ080220APO;04051649154827
"Juturna-vq PTA balloon catheter 0.035""";8 mm x 280 mm, shaft 120cm;12PVQ080280APO;04051649124394;60;85;;12PVQ080280APO;04051649124394
"Juturna-vq PTA balloon catheter 0.035""";9 mm x 10 mm, shaft 120cm;12PVQ090010APO;04051649122840;60;85;;12PVQ090010APO;04051649122840
"Juturna-vq PTA balloon catheter 0.035""";9 mm x 15 mm, shaft 120cm;12PVQ090015APO;04051649122963;60;85;;12PVQ090015APO;04051649122963
"Juturna-vq PTA balloon catheter 0.035""";9 mm x 20 mm, shaft 120cm;12PVQ090020APO;04051649123083;60;85;;12PVQ090020APO;04051649123083
"Juturna-vq PTA balloon catheter 0.035""";9 mm x 30 mm, shaft 120cm;12PVQ090030APO;04051649123205;60;85;;12PVQ090030APO;04051649123205
"Juturna-vq PTA balloon catheter 0.035""";9 mm x 40 mm, shaft 120cm;12PVQ090040APO;04051649123328;60;85;;12PVQ090040APO;04051649123328
"Juturna-vq PTA balloon catheter 0.035""";9 mm x 60 mm, shaft 120cm;12PVQ090060APO;04051649123441;60;85;;12PVQ090060APO;04051649123441
"Juturna-vq PTA balloon catheter 0.035""";9 mm x 80 mm, shaft 120cm;12PVQ090080APO;04051649123564;60;85;;12PVQ090080APO;04051649123564
"Juturna-vq PTA balloon catheter 0.035""";9 mm x 100 mm, shaft 120cm;12PVQ090100APO;04051649123687;60;85;;12PVQ090100APO;04051649123687
"Juturna-vq PTA balloon catheter 0.035""";9 mm x 120 mm, shaft 120cm;12PVQ090120APO;04051649123809;60;85;;12PVQ090120APO;04051649123809
"Juturna-vq PTA balloon catheter 0.035""";9 mm x 150 mm, shaft 120cm;12PVQ090150APO;04051649123922;60;85;;12PVQ090150APO;04051649123922
"Juturna-vq PTA balloon catheter 0.035""";9 mm x 200 mm, shaft 120cm;12PVQ090200APO;04051649124165;60;85;;12PVQ090200APO;04051649124165
"Juturna-vq PTA balloon catheter 0.035""";9 mm x 220 mm, shaft 120cm;12PVQ090220APO;04051649154834;60;85;;12PVQ090220APO;04051649154834
"Juturna-vq PTA balloon catheter 0.035""";9 mm x 280 mm, shaft 120cm;12PVQ090280APO;04051649124400;60;85;;12PVQ090280APO;04051649124400
"Juturna-vq PTA balloon catheter 0.035""";10 mm x 10 mm, shaft 120cm;12PVQ100010APO;04051649122857;60;85;;12PVQ100010APO;04051649122857
"Juturna-vq PTA balloon catheter 0.035""";10 mm x 15 mm, shaft 120cm;12PVQ100015APO;04051649122970;60;85;;12PVQ100015APO;04051649122970
"Juturna-vq PTA balloon catheter 0.035""";10 mm x 20 mm, shaft 120cm;12PVQ100020APO;04051649123090;60;85;;12PVQ100020APO;04051649123090
"Juturna-vq PTA balloon catheter 0.035""";10 mm x 30 mm, shaft 120cm;12PVQ100030APO;04051649123212;60;85;;12PVQ100030APO;04051649123212
"Juturna-vq PTA balloon catheter 0.035""";10 mm x 40 mm, shaft 120cm;12PVQ100040APO;04051649123335;60;85;;12PVQ100040APO;04051649123335
"Juturna-vq PTA balloon catheter 0.035""";10 mm x 60 mm, shaft 120cm;12PVQ100060APO;04051649123458;60;85;;12PVQ100060APO;04051649123458
"Juturna-vq PTA balloon catheter 0.035""";10 mm x 80 mm, shaft 120cm;12PVQ100080APO;04051649123571;60;85;;12PVQ100080APO;04051649123571
"Juturna-vq PTA balloon catheter 0.035""";10 mm x 100 mm, shaft 120cm;12PVQ100100APO;04051649123694;60;85;;12PVQ100100APO;04051649123694
"Juturna-vq PTA balloon catheter 0.035""";10 mm x 120 mm, shaft 120cm;12PVQ100120APO;04051649123816;60;85;;12PVQ100120APO;04051649123816
"Juturna-vq PTA balloon catheter 0.035""";10 mm x 150 mm, shaft 120cm;12PVQ100150APO;04051649123939;60;85;;12PVQ100150APO;04051649123939
"Juturna-vq PTA balloon catheter 0.035""";10 mm x 200 mm, shaft 120cm;12PVQ100200APO;04051649124172;60;85;;12PVQ100200APO;04051649124172
"Juturna-vq PTA balloon catheter 0.035""";10 mm x 220 mm, shaft 120cm;12PVQ100220APO;04051649154841;60;85;;12PVQ100220APO;04051649154841
"Juturna-vq PTA balloon catheter 0.035""";10 mm x 280 mm, shaft 120cm;12PVQ100280APO;04051649124417;60;85;;12PVQ100280APO;04051649124417
"Juturna-vq PTA balloon catheter 0.035""";12 mm x 10 mm, shaft 120cm;12PVQ120010APO;04051649122864;60;85;;12PVQ120010APO;04051649122864
"Juturna-vq PTA balloon catheter 0.035""";12 mm x 15 mm, shaft 120cm;12PVQ120015APO;04051649122987;60;85;;12PVQ120015APO;04051649122987
"Juturna-vq PTA balloon catheter 0.035""";12 mm x 20 mm, shaft 120cm;12PVQ120020APO;04051649123106;60;85;;12PVQ120020APO;04051649123106
"Juturna-vq PTA balloon catheter 0.035""";12 mm x 30 mm, shaft 120cm;12PVQ120030APO;04051649123229;60;85;;12PVQ120030APO;04051649123229
"Juturna-vq PTA balloon catheter 0.035""";12 mm x 40 mm, shaft 120cm;12PVQ120040APO;04051649123342;60;85;;12PVQ120040APO;04051649123342
"Juturna-vq PTA balloon catheter 0.035""";12 mm x 60 mm, shaft 120cm;12PVQ120060APO;04051649123465;60;85;;12PVQ120060APO;04051649123465
"Juturna-vq PTA balloon catheter 0.035""";12 mm x 80 mm, shaft 120cm;12PVQ120080APO;04051649123588;60;85;;12PVQ120080APO;04051649123588
"Juturna-vq PTA balloon catheter 0.035""";12 mm x 100 mm, shaft 120cm;12PVQ120100APO;04051649123700;60;85;;12PVQ120100APO;04051649123700
"Juturna-vq PTA balloon catheter 0.035""";12 mm x 120 mm, shaft 120cm;12PVQ120120APO;04051649123823;60;85;;12PVQ120120APO;04051649123823
"Juturna-vq PTA balloon catheter 0.035""";12 mm x 150 mm, shaft 120cm;12PVQ120150APO;04051649123946;60;85;;12PVQ120150APO;04051649123946
"Juturna-vq PTA balloon catheter 0.035""";12 mm x 200 mm, shaft 120cm;12PVQ120200APO;04051649124189;60;85;;12PVQ120200APO;04051649124189
"Juturna-vq PTA balloon catheter 0.035""";12 mm x 220 mm, shaft 120cm;12PVQ120220APO;04051649154858;60;85;;12PVQ120220APO;04051649154858
"Juturna-vq PTA balloon catheter 0.035""";12 mm x 280 mm, shaft 120cm;12PVQ120280APO;04051649124424;60;85;;12PVQ120280APO;04051649124424
"Juturna-vq PTA balloon catheter 0.035""";3 mm x 10 mm, shaft 150cm;15PVQ030010APO;04051649124431;60;85;;15PVQ030010APO;04051649124431
"Juturna-vq PTA balloon catheter 0.035""";3 mm x 15 mm, shaft 150cm;15PVQ030015APO;04051649124554;60;85;;15PVQ030015APO;04051649124554
"Juturna-vq PTA balloon catheter 0.035""";3 mm x 20 mm, shaft 150cm;15PVQ030020APO;04051649124677;60;85;;15PVQ030020APO;04051649124677
"Juturna-vq PTA balloon catheter 0.035""";3 mm x 30 mm, shaft 150cm;15PVQ030030APO;04051649124790;60;85;;15PVQ030030APO;04051649124790
"Juturna-vq PTA balloon catheter 0.035""";3 mm x 40 mm, shaft 150cm;15PVQ030040APO;04051649124912;60;85;;15PVQ030040APO;04051649124912
"Juturna-vq PTA balloon catheter 0.035""";3 mm x 60 mm, shaft 150cm;15PVQ030060APO;04051649125032;60;85;;15PVQ030060APO;04051649125032
"Juturna-vq PTA balloon catheter 0.035""";3 mm x 80 mm, shaft 150cm;15PVQ030080APO;04051649125155;60;85;;15PVQ030080APO;04051649125155
"Juturna-vq PTA balloon catheter 0.035""";3 mm x 100 mm, shaft 150cm;15PVQ030100APO;04051649125278;60;85;;15PVQ030100APO;04051649125278
"Juturna-vq PTA balloon catheter 0.035""";3 mm x 120 mm, shaft 150cm;15PVQ030120APO;04051649125391;60;85;;15PVQ030120APO;04051649125391
"Juturna-vq PTA balloon catheter 0.035""";3 mm x 150 mm, shaft 150cm;15PVQ030150APO;04051649125513;60;85;;15PVQ030150APO;04051649125513
"Juturna-vq PTA balloon catheter 0.035""";3 mm x 200 mm, shaft 150cm;15PVQ030200APO;04051649125759;60;85;;15PVQ030200APO;04051649125759
"Juturna-vq PTA balloon catheter 0.035""";3 mm x 220 mm, shaft 150cm;15PVQ030220APO;04051649154865;60;85;;15PVQ030220APO;04051649154865
"Juturna-vq PTA balloon catheter 0.035""";3 mm x 280 mm, shaft 150cm;15PVQ030280APO;04051649125995;60;85;;15PVQ030280APO;04051649125995
"Juturna-vq PTA balloon catheter 0.035""";3.5 mm x 10 mm, shaft 150cm;15PVQ035010APO;04051649124448;60;85;;15PVQ035010APO;04051649124448
"Juturna-vq PTA balloon catheter 0.035""";3.5 mm x 15 mm, shaft 150cm;15PVQ035015APO;04051649124561;60;85;;15PVQ035015APO;04051649124561
"Juturna-vq PTA balloon catheter 0.035""";3.5 mm x 20 mm, shaft 150cm;15PVQ035020APO;04051649124684;60;85;;15PVQ035020APO;04051649124684
"Juturna-vq PTA balloon catheter 0.035""";3.5 mm x 30 mm, shaft 150cm;15PVQ035030APO;04051649124806;60;85;;15PVQ035030APO;04051649124806
"Juturna-vq PTA balloon catheter 0.035""";3.5 mm x 40 mm, shaft 150cm;15PVQ035040APO;04051649124929;60;85;;15PVQ035040APO;04051649124929
"Juturna-vq PTA balloon catheter 0.035""";3.5 mm x 60 mm, shaft 150cm;15PVQ035060APO;04051649125049;60;85;;15PVQ035060APO;04051649125049
"Juturna-vq PTA balloon catheter 0.035""";3.5 mm x 80 mm, shaft 150cm;15PVQ035080APO;04051649125162;60;85;;15PVQ035080APO;04051649125162
"Juturna-vq PTA balloon catheter 0.035""";3.5 mm x 100 mm, shaft 150cm;15PVQ035100APO;04051649125285;60;85;;15PVQ035100APO;04051649125285
"Juturna-vq PTA balloon catheter 0.035""";3.5 mm x 120 mm, shaft 150cm;15PVQ035120APO;04051649125407;60;85;;15PVQ035120APO;04051649125407
"Juturna-vq PTA balloon catheter 0.035""";3.5 mm x 150 mm, shaft 150cm;15PVQ035150APO;04051649125520;60;85;;15PVQ035150APO;04051649125520
"Juturna-vq PTA balloon catheter 0.035""";3.5 mm x 200 mm, shaft 150cm;15PVQ035200APO;04051649125766;60;85;;15PVQ035200APO;04051649125766
"Juturna-vq PTA balloon catheter 0.035""";3.5 mm x 220 mm, shaft 150cm;15PVQ035220APO;04051649154872;60;85;;15PVQ035220APO;04051649154872
"Juturna-vq PTA balloon catheter 0.035""";3.5 mm x 280 mm, shaft 150cm;15PVQ035280APO;04051649126008;60;85;;15PVQ035280APO;04051649126008
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 10 mm, shaft 150cm;15PVQ040010APO;04051649124455;60;85;;15PVQ040010APO;04051649124455
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 15 mm, shaft 150cm;15PVQ040015APO;04051649124578;60;85;;15PVQ040015APO;04051649124578
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 20 mm, shaft 150cm;15PVQ040020APO;04051649124691;60;85;;15PVQ040020APO;04051649124691
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 30 mm, shaft 150cm;15PVQ040030APO;04051649124813;60;85;;15PVQ040030APO;04051649124813
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 40 mm, shaft 150cm;15PVQ040040APO;04051649124936;60;85;;15PVQ040040APO;04051649124936
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 60 mm, shaft 150cm;15PVQ040060APO;04051649125056;60;85;;15PVQ040060APO;04051649125056
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 80 mm, shaft 150cm;15PVQ040080APO;04051649125179;60;85;;15PVQ040080APO;04051649125179
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 100 mm, shaft 150cm;15PVQ040100APO;04051649125292;60;85;;15PVQ040100APO;04051649125292
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 120 mm, shaft 150cm;15PVQ040120APO;04051649125414;60;85;;15PVQ040120APO;04051649125414
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 150 mm, shaft 150cm;15PVQ040150APO;04051649125537;60;85;;15PVQ040150APO;04051649125537
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 200 mm, shaft 150cm;15PVQ040200APO;04051649125773;60;85;;15PVQ040200APO;04051649125773
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 220 mm, shaft 150cm;15PVQ040220APO;04051649154889;60;85;;15PVQ040220APO;04051649154889
"Juturna-vq PTA balloon catheter 0.035""";4 mm x 280 mm, shaft 150cm;15PVQ040280APO;04051649126015;60;85;;15PVQ040280APO;04051649126015
"Juturna-vq PTA balloon catheter 0.035""";4.5 mm x 10 mm, shaft 150cm;15PVQ045010APO;04051649124462;60;85;;15PVQ045010APO;04051649124462
